,term,justiceName,medianJJ,liberal,median,lib_median,lib_court,caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,vote,opinion,direction,majority,firstAgreement,secondAgreement,_merge
4830,1948,SFReed,FFrankfurter,0,0,0,0,1948-047,1948-047-01,1948-047-01-01,1948-047-01-01-01-05,3/7/49,1,336 U.S. 328,69 S. Ct. 554,93 L. Ed. 2d 710,1949 U.S. LEXIS 3010,1301,Vinson,168,"CITY OF NEW YORK v. SAPER, TRUSTEE IN BANKRUPTCY",1/4/49,NA,3,37,114,NA,1,NA,NA,0,96,37,22,NA,0,3,3,2,1,2,0,0,0,0,80030,8,2,0,4,NA,3,307,,84,78,1,8,1,79,2,2,1,1,NA,NA,3
4831,1948,SFReed,FFrankfurter,0,0,0,0,1948-082,1948-082-01,1948-082-01-01,1948-082-01-01-01-05,5/31/49,1,337 U.S. 154,69 S. Ct. 995,93 L. Ed. 2d 1276,1949 U.S. LEXIS 2347,1301,Vinson,327,"EMPRESA SIDERURGICA, S. A., ET AL. v. COUNTY OF MERCED ET AL.",2/9/49,NA,159,NA,5,6,2,NA,NA,0,302,6,300,6,0,1,3,2,1,2,0,0,0,0,80100,8,2,0,2,NA,1,129,,81,87,1,8,1,79,1,1,2,2,NA,NA,3
4832,1948,SFReed,FFrankfurter,0,0,0,0,1948-022,1948-022-01,1948-022-01-01,1948-022-01-01-01-05,1/3/49,6,335 U.S. 595,69 S. Ct. 290,93 L. Ed. 2d 259,1949 U.S. LEXIS 3051,1301,Vinson,90,"HENSLEE, COLLECTOR OF INTERNAL REVENUE, v. UNION PLANTERS NATIONAL BANK & TRUST CO. ET AL.",12/14/48,NA,369,NA,240,NA,1,69,NA,0,117,50,26,NA,0,12,3,1,1,3,0,1,0,0,120020,12,2,0,4,NA,3,345,,NA,87,1,6,3,79,1,1,2,2,NA,NA,3
4833,1948,SFReed,FFrankfurter,0,0,0,0,1948-120,1948-120-01,1948-120-01-01,1948-120-01-01-01-05,6/27/49,1,338 U.S. 96,69 S. Ct. 1377,93 L. Ed. 2d 1836,1949 U.S. LEXIS 2985,1301,Vinson,226,SECURITIES AND EXCHANGE COMMISSION v. CENTRAL-ILLINOIS SECURITIES CORP. ET AL.,1/12/49,NA,405,NA,219,NA,1,105,NA,0,54,9,23,NA,0,10,8,1,1,4,0,1,0,0,80120,8,2,0,4,NA,6,600,15 U.S.C. Œ_ 79,85,87,1,7,0,79,1,1,2,2,NA,NA,3
4834,1948,SFReed,FFrankfurter,0,0,0,0,1948-061,1948-061-01,1948-061-01-01,1948-061-01-01-01-05,4/18/49,1,336 U.S. 601,69 S. Ct. 756,93 L. Ed. 2d 911,1949 U.S. LEXIS 2968,1301,Vinson,387,"TRANSCONTINENTAL & WESTERN AIR, INC. v. CIVIL AERONAUTICS BOARD",2/8/49,NA,104,NA,312,NA,1,12,NA,0,32,NA,32,NA,0,10,2,2,1,2,0,0,0,0,80260,8,2,0,4,5,6,600,49 U.S.C. Œ_ 486,81,87,1,6,2,79,NA,NA,NA,NA,NA,NA,3
4835,1948,SFReed,FFrankfurter,0,0,0,0,1948-122,1948-122-01,1948-122-01-01,1948-122-01-01-01-05,6/27/49,6,338 U.S. 189,69 S. Ct. 1453,93 L. Ed. 2d 1897,1949 U.S. LEXIS 2085,1301,Vinson,255,EISLER v. UNITED STATES,3/28/49,NA,126,NA,27,NA,1,NA,NA,0,55,10,32,NA,0,12,2,1,1,2,0,0,0,0,90200,9,1,0,3,NA,NA,NA,,NA,78,1,5,4,79,1,1,1,2,NA,NA,3
4836,1948,SFReed,FFrankfurter,0,0,0,0,1948-066,1948-066-01,1948-066-01-01,1948-066-01-01-01-05,4/18/49,2,336 U.S. 681,69 S. Ct. 754,93 L. Ed. 2d 971,1949 U.S. LEXIS 2535,1301,Vinson,542,FOUNTAIN v. FILSON ET UX.,NA,NA,195,NA,195,NA,1,NA,NA,0,55,10,32,NA,0,12,3,1,1,3,0,1,0,0,10330,1,2,0,3,NA,NA,NA,,NA,NA,1,9,0,79,1,1,2,2,NA,NA,3
4837,1948,SFReed,FFrankfurter,0,0,0,0,1948-113,1948-113-01,1948-113-01-01,1948-113-01-01-01-05,6/27/49,1,338 U.S. 1,69 S. Ct. 1434,93 L. Ed. 2d 1765,1949 U.S. LEXIS 2078,1301,Vinson,63,KIMBALL LAUNDRY CO. v. UNITED STATES,12/7/48,NA,195,NA,27,NA,1,NA,NA,0,89,32,28,NA,0,10,2,2,1,4,0,1,0,0,40070,4,1,0,1,NA,2,211,,80,87,1,5,4,79,2,1,2,1,81,NA,3
4838,1948,SFReed,FFrankfurter,0,0,0,0,1948-007,1948-007-01,1948-007-01-01,1948-007-01-01-01-05,11/22/48,1,335 U.S. 345,69 S. Ct. 106,93 L. Ed. 2d 52,1948 U.S. LEXIS 2742,1301,Vinson,30,KORDEL v. UNITED STATES,10/14/48,NA,100,NA,27,NA,1,NA,NA,0,66,17,27,NA,0,2,2,2,1,2,0,0,0,0,80170,8,2,0,4,NA,4,401,,81,87,1,5,4,79,1,1,2,2,NA,NA,3
4839,1948,SFReed,FFrankfurter,0,0,0,0,1948-050,1948-050-01,1948-050-01-01,1948-050-01-01-01-03,3/14/49,1,336 U.S. 386,69 S. Ct. 622,93 L. Ed. 2d 754,1949 U.S. LEXIS 2928,1301,Vinson,121,"BLACK DIAMOND STEAMSHIP CORP. v. ROBERT STEWART & SONS, LTD. ET AL.",1/3/49,NA,116,NA,116,NA,1,NA,NA,0,94,37,22,NA,0,10,2,2,1,4,0,1,0,0,80070,8,1,0,4,NA,6,600,28 U.S.C. Œ_ 2408,80,87,1,5,4,79,2,1,2,1,84,NA,3
4840,1948,SFReed,FFrankfurter,0,0,0,0,1948-038,1948-038-01,1948-038-01-01,1948-038-01-01-01-05,2/14/49,1,336 U.S. 198,69 S. Ct. 503,93 L. Ed. 2d 611,1949 U.S. LEXIS 2931,1301,Vinson,56,"LAWSON, DEPUTY COMMISSIONER, UNITED STATES EMPLOYEES' COMPENSATION COMMISSION, v. SUWANNEE FRUIT & STEAMSHIP CO. ET AL.",12/7/48,NA,331,NA,151,NA,1,31,NA,0,58,12,25,NA,0,2,2,1,1,2,0,0,0,0,80070,8,1,0,4,NA,3,349,,82,87,1,8,1,79,1,1,1,2,NA,NA,3
4841,1948,SFReed,FFrankfurter,0,0,0,0,1948-052,1948-052-03,1948-052-03-01,1948-052-03-01-01-05,3/28/49,1,336 U.S. 422,69 S. Ct. 726,93 L. Ed. 2d 779,1949 U.S. LEXIS 3039,1301,Vinson,152,NATIONAL CARBIDE CORP. v. COMMISSIONER OF INTERNAL REVENUE,1/6/49,NA,240,NA,369,NA,1,69,NA,0,9,NA,22,NA,1,2,3,2,1,2,0,0,0,0,120010,12,2,0,4,5,3,345,,87,87,1,9,0,79,1,1,2,2,NA,NA,3
4842,1948,SFReed,FFrankfurter,0,0,0,0,1948-146,1948-146-01,1948-146-01-01,1948-146-01-01-01-03,4/25/49,5,336 U.S. 956,69 S. Ct. 888,93 L. Ed. 2d 1110,1949 U.S. LEXIS 3081,1301,Vinson,464,CLAYTON MARK & CO. et al. v. FEDERAL TRADE COMMISSION.,3/31/49,NA,501,NA,357,NA,1,NA,NA,0,NA,NA,27,NA,0,12,NA,NA,1,2,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,79,8,1,NA,NA,0,0,3
4843,1948,SFReed,FFrankfurter,0,0,0,0,1948-086,1948-086-02,1948-086-02-01,1948-086-02-01-01-05,6/6/49,1,337 U.S. 235,69 S. Ct. 1073,93 L. Ed. 2d 1333,1949 U.S. LEXIS 2307,1301,Vinson,265M,"YOUNG v. RAGEN, WARDEN",11/17/48,NA,126,NA,28,17,1,NA,NA,0,302,17,302,17,0,11,NA,1,1,5,0,1,0,0,10020,1,2,0,3,7,NA,NA,,87,NA,1,9,0,79,1,1,2,2,NA,NA,3
4844,1948,SFReed,FFrankfurter,0,0,0,0,1948-101,1948-101-01,1948-101-01-01,1948-101-01-01-01-05,6/20/49,1,337 U.S. 541,69 S. Ct. 1221,93 L. Ed. 2d 1528,1949 U.S. LEXIS 2149,1301,Vinson,442,"COHEN, EXECUTRIX, ET AL. v. BENEFICIAL INDUSTRIAL LOAN CORP. ET AL.",4/18/49,NA,237,NA,185,NA,1,NA,NA,0,92,35,23,NA,0,12,3,1,1,2,0,0,0,0,100130,10,1,0,2,NA,2,231,,84,87,1,6,3,79,1,1,1,2,NA,NA,3
4845,1948,SFReed,FFrankfurter,0,0,0,0,1948-088,1948-088-01,1948-088-01-01,1948-088-01-01-01-05,6/6/49,1,337 U.S. 254,69 S. Ct. 1067,93 L. Ed. 2d 1347,1949 U.S. LEXIS 2938,1301,Vinson,396,"CITY OF MORGANTOWN v. ROYAL INSURANCE CO., LTD.",2/9/49,NA,3,57,171,NA,1,NA,NA,0,130,57,24,NA,0,12,9,1,1,2,0,0,0,0,90380,9,1,0,4,NA,6,600,28 U.S.C. Œ_ 1292,82,87,1,7,2,79,1,1,1,2,NA,NA,3
4846,1948,SFReed,FFrankfurter,0,0,0,0,1948-114,1948-114-01,1948-114-01-01,1948-114-01-01-01-05,6/27/49,1,338 U.S. 25,69 S. Ct. 1359,93 L. Ed. 2d 1782,1949 U.S. LEXIS 2079,1301,Vinson,17,WOLF v. COLORADO,10/19/48,NA,100,NA,28,7,1,NA,NA,0,302,7,300,7,0,12,2,1,1,2,0,0,0,0,10050,1,1,0,7,NA,5,502,,80,87,1,6,3,79,1,1,1,2,NA,NA,3
4847,1948,SFReed,FFrankfurter,0,0,0,0,1948-086,1948-086-01,1948-086-01-01,1948-086-01-01-01-05,6/6/49,1,337 U.S. 235,69 S. Ct. 1073,93 L. Ed. 2d 1333,1949 U.S. LEXIS 2307,1301,Vinson,50,"YOUNG v. RAGEN, WARDEN",11/17/48,NA,126,NA,28,17,1,NA,NA,0,302,17,302,17,0,11,NA,1,1,5,0,1,0,0,10020,1,2,0,3,7,NA,NA,,87,87,1,9,0,79,1,1,2,2,NA,NA,3
4848,1948,SFReed,FFrankfurter,0,0,0,0,1948-033,1948-033-01,1948-033-01-01,1948-033-01-01-01-05,2/7/49,1,336 U.S. 132,69 S. Ct. 435,93 L. Ed. 2d 553,1949 U.S. LEXIS 2962,1301,Vinson,21,"CALLAWAY, TRUSTEE, ET AL. v. BENTON ET AL.",10/19/48,NA,231,NA,237,NA,1,66,NA,0,61,13,25,NA,1,5,3,1,1,2,0,0,0,0,100030,10,1,0,4,NA,3,307,,87,87,1,7,2,79,1,1,1,2,NA,NA,3
4849,1948,SFReed,FFrankfurter,0,0,0,0,1948-057,1948-057-01,1948-057-01-01,1948-057-01-01-01-05,4/4/49,1,336 U.S. 505,69 S. Ct. 704,93 L. Ed. 2d 845,1949 U.S. LEXIS 3004,1301,Vinson,406,UNITED STATES v. KNIGHT,3/4/49,NA,27,NA,111,NA,1,NA,NA,0,110,45,23,NA,1,10,3,1,1,3,0,1,0,0,80030,8,2,0,4,NA,3,307,,81,87,1,5,1,79,1,1,2,2,NA,NA,3
4850,1948,SFReed,FFrankfurter,0,0,0,0,1948-120,1948-120-04,1948-120-04-01,1948-120-04-01-01-05,6/27/49,1,338 U.S. 96,69 S. Ct. 1377,93 L. Ed. 2d 1836,1949 U.S. LEXIS 2985,1301,Vinson,243,SECURITIES AND EXCHANGE COMMISSION v. CENTRAL-ILLINOIS SECURITIES CORP. ET AL.,1/12/49,NA,237,NA,219,NA,1,105,NA,0,54,9,23,NA,0,10,8,1,1,4,0,1,0,0,80120,8,2,0,4,NA,6,600,15 U.S.C. Œ_ 79,85,87,1,7,0,79,1,1,2,2,NA,NA,3
4851,1948,SFReed,FFrankfurter,0,0,0,0,1948-172,1948-172-01,1948-172-01-01,1948-172-01-01-01-03,12/20/48,5,335 U.S. 895,69 S. Ct. 299,93 L. Ed. 2d 431,1948 U.S. LEXIS 2854,1301,Vinson,59,MARZANI v. UNITED STATES,12/8/48,NA,501,NA,27,NA,1,NA,NA,0,NA,NA,32,NA,0,12,NA,NA,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,79,8,1,NA,NA,0,0,3
4852,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-034,1948-034-01,1948-034-01-01,1948-034-01-01-01-07,2/7/49,1,336 U.S. 155,69 S. Ct. 425,93 L. Ed. 2d 569,1949 U.S. LEXIS 3044,1301,Vinson,45,"FISHER v. PACE, SHERIFF",10/9/48,NA,111,NA,16,51,1,NA,NA,0,302,51,300,51,1,11,2,1,1,2,0,0,0,0,10080,1,1,0,2,NA,2,230,,79,87,1,5,4,85,2,2,2,1,NA,NA,3
4853,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-073,1948-073-01,1948-073-01-01,1948-073-01-01-01-07,5/9/49,1,336 U.S. 806,69 S. Ct. 921,93 L. Ed. 2d 1054,1949 U.S. LEXIS 2447,1301,Vinson,506,"UNITED STATES EX REL. JOHNSON v. SHAUGHNESSY, ACTING DISTRICT DIRECTOR OF IMMIGRATION AND NATURALIZATION",4/19/49,NA,106,NA,368,NA,1,68,NA,0,96,37,22,NA,1,10,9,1,1,4,0,1,0,0,20110,2,2,0,4,NA,3,344,,78,78,1,6,3,85,1,1,2,2,NA,NA,3
4854,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-080,1948-080-01,1948-080-01-01,1948-080-01-01-01-07,5/31/49,1,337 U.S. 86,69 S. Ct. 968,93 L. Ed. 2d 1231,1949 U.S. LEXIS 2954,1301,Vinson,24,"HYNES, REGIONAL DIRECTOR, FISH AND WILDLIFE SERVICE, DEPARTMENT OF THE INTERIOR, v. GRIMES PACKING CO. ET AL.",10/21/48,NA,326,NA,157,NA,1,26,NA,0,44,2,29,NA,0,12,2,2,1,5,0,1,0,0,20150,2,1,1,5,4,6,600,48 U.S.C. Œ_ 221,79,87,1,5,4,85,2,2,2,1,NA,NA,3
4855,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-115,1948-115-01,1948-115-01-01,1948-115-01-01-01-07,6/27/49,7,338 U.S. 49,69 S. Ct. 1347,93 L. Ed. 2d 1801,1949 U.S. LEXIS 2080,1301,Vinson,610,WATTS v. INDIANA,4/25/49,NA,126,NA,28,18,1,NA,NA,0,302,18,300,18,0,10,2,1,1,3,0,1,0,0,10010,1,2,0,2,NA,2,230,,80,78,1,6,3,85,1,1,2,2,NA,NA,3
4856,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-061,1948-061-01,1948-061-01-01,1948-061-01-01-01-07,4/18/49,1,336 U.S. 601,69 S. Ct. 756,93 L. Ed. 2d 911,1949 U.S. LEXIS 2968,1301,Vinson,387,"TRANSCONTINENTAL & WESTERN AIR, INC. v. CIVIL AERONAUTICS BOARD",2/8/49,NA,104,NA,312,NA,1,12,NA,0,32,NA,32,NA,0,10,2,2,1,2,0,0,0,0,80260,8,2,0,4,5,6,600,49 U.S.C. Œ_ 486,81,87,1,6,2,85,1,1,2,2,NA,NA,3
4857,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-067,1948-067-01,1948-067-01-01,1948-067-01-01-01-07,4/25/49,1,336 U.S. 684,69 S. Ct. 834,93 L. Ed. 2d 974,1949 U.S. LEXIS 2499,1301,Vinson,427,"WADE v. HUNTER, WARDEN",3/7/49,NA,27,NA,126,NA,1,NA,NA,0,72,20,30,NA,1,12,3,1,1,2,0,0,0,0,10170,1,1,0,1,NA,2,206,,78,87,1,6,3,85,2,1,2,1,82,NA,3
4858,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-076,1948-076-01,1948-076-01-01,1948-076-01-01-01-08,5/16/49,1,337 U.S. 49,69 S. Ct. 918,93 L. Ed. 2d 1200,1949 U.S. LEXIS 2402,1301,Vinson,388,BROOKS v. UNITED STATES,3/2/49,NA,186,NA,27,NA,1,NA,NA,0,100,38,24,NA,1,10,3,1,1,4,0,1,0,0,80060,8,1,0,4,NA,3,374,NA,82,87,1,7,2,85,1,1,1,2,NA,NA,3
4859,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-048,1948-048-01,1948-048-01-01,1948-048-01-01-01-07,3/7/49,1,336 U.S. 342,69 S. Ct. 561,93 L. Ed. 2d 721,1949 U.S. LEXIS 2942,1301,Vinson,40,OKLAHOMA TAX COMMISSION v. TEXAS COMPANY,11/19/48,NA,4,42,198,NA,1,117,42,0,302,42,300,42,1,12,3,2,1,4,0,1,1,0,100060,10,1,0,7,NA,NA,NA,,85,87,1,9,0,85,1,2,1,2,NA,NA,3
4860,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-120,1948-120-04,1948-120-04-01,1948-120-04-01-01-07,6/27/49,1,338 U.S. 96,69 S. Ct. 1377,93 L. Ed. 2d 1836,1949 U.S. LEXIS 2985,1301,Vinson,243,SECURITIES AND EXCHANGE COMMISSION v. CENTRAL-ILLINOIS SECURITIES CORP. ET AL.,1/12/49,NA,237,NA,219,NA,1,105,NA,0,54,9,23,NA,0,10,8,1,1,4,0,1,0,0,80120,8,2,0,4,NA,6,600,15 U.S.C. Œ_ 79,85,87,1,7,0,85,1,2,2,2,NA,NA,3
4861,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-049,1948-049-01,1948-049-01-01,1948-049-01-01-01-08,3/14/49,1,336 U.S. 368,69 S. Ct. 606,93 L. Ed. 2d 741,1949 U.S. LEXIS 2970,1301,Vinson,52,"STAINBACK, GOVERNOR OF THE TERRITORY OF HAWAII, ET AL. v. MO HOCK KE LOK PO, AN ELEEMOSYNARY CORPORATION, ET AL.",1/11/49,NA,19,15,232,NA,2,NA,NA,1,63,15,63,15,0,1,NA,1,1,9,0,0,0,0,90340,9,1,0,4,NA,6,600,28 U.S.C. Œ_ 2281,79,87,1,9,0,85,3,1,1,2,80,NA,3
4862,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-096,1948-096-01,1948-096-01-01,1948-096-01-01-01-07,6/20/49,1,337 U.S. 472,69 S. Ct. 1333,93 L. Ed. 2d 1480,1949 U.S. LEXIS 2988,1301,Vinson,390,"PROPPER, RECEIVER, v. CLARK, ATTORNEY GENERAL, AS SUCCESSOR TO THE ALIEN PROPERTY CUSTODIAN, ET AL.",3/28/49,NA,102,NA,1,NA,1,NA,NA,0,96,37,22,NA,0,12,2,2,1,2,0,0,0,0,40070,4,2,0,4,NA,3,376,,79,78,1,6,2,85,1,1,2,2,NA,NA,3
4863,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-001,1948-001-01,1948-001-01-01,1948-001-01-01-01-07,10/21/48,6,335 U.S. 281,69 S. Ct. 1,93 L. Ed. 2d 3,1948 U.S. LEXIS 1668,1301,Vinson,348,"MacDOUGALL ET AL. v. GREEN, GOVERNOR OF ILLINOIS, ET AL.",10/18/48,NA,211,NA,211,NA,2,117,17,1,66,17,66,17,0,1,NA,1,1,2,0,0,0,0,20030,2,1,0,2,NA,2,230,,NA,NA,1,6,3,85,4,2,1,2,NA,NA,3
4864,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-070,1948-070-01,1948-070-01-01,1948-070-01-01-01-07,4/25/49,1,336 U.S. 725,69 S. Ct. 841,93 L. Ed. 2d 1005,1949 U.S. LEXIS 2926,1301,Vinson,355,CALIFORNIA v. ZOOK ET AL.,2/8/49,NA,28,6,122,NA,1,NA,NA,0,302,6,301,6,0,12,9,1,1,3,0,1,0,0,80110,8,2,0,2,NA,1,111,,82,87,1,5,4,85,1,1,2,2,NA,NA,3
4865,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-016,1948-016-01,1948-016-01-01,1948-016-01-01-01-07,12/20/48,1,335 U.S. 497,69 S. Ct. 201,93 L. Ed. 2d 187,1948 U.S. LEXIS 1429,1301,Vinson,44,FRAZIER v. UNITED STATES,10/15/48,NA,100,NA,27,NA,1,NA,NA,0,55,10,32,NA,0,11,2,1,1,2,0,0,0,0,10190,1,1,0,1,NA,2,215,,85,87,1,5,4,85,1,2,1,2,NA,NA,3
4866,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-106,1948-106-01,1948-106-01-01,1948-106-01-01-01-08,6/27/49,1,337 U.S. 682,69 S. Ct. 1457,93 L. Ed. 2d 1628,1949 U.S. LEXIS 2935,1301,Vinson,31,"LARSON, WAR ASSETS ADMINISTRATOR AND SURPLUS PROPERTY ADMINISTRATOR, v. DOMESTIC AND FOREIGN COMMERCE CORP.",11/12/48,NA,19,60,123,NA,1,NA,NA,0,55,10,32,NA,0,12,3,2,1,3,0,1,0,0,80060,8,2,0,7,NA,NA,NA,NA,87,87,1,6,3,85,4,1,2,2,NA,NA,3
4867,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-060,1948-060-01,1948-060-01-01,1948-060-01-01-01-07,4/18/49,1,336 U.S. 577,69 S. Ct. 775,93 L. Ed. 2d 895,1949 U.S. LEXIS 2955,1301,Vinson,109,FEDERAL POWER COMMISSION ET AL. v. INTERSTATE NATURAL GAS CO. ET AL.,1/11/49,NA,352,NA,198,NA,1,52,NA,0,25,NA,25,NA,0,12,1,1,1,3,0,1,0,0,80310,8,2,0,3,7,NA,NA,,81,87,1,9,0,85,4,1,2,2,78,NA,3
4868,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-069,1948-069-01,1948-069-01-01,1948-069-01-01-01-07,4/25/49,1,336 U.S. 704,69 S. Ct. 814,93 L. Ed. 2d 993,1949 U.S. LEXIS 2501,1301,Vinson,417,GRIFFIN v. UNITED STATES,12/15/48,NA,126,NA,27,NA,1,NA,NA,0,55,NA,32,NA,0,12,9,2,1,5,1,1,0,0,90340,9,1,1,3,NA,NA,NA,,80,87,1,5,4,85,2,1,2,1,82,NA,3
4869,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-008,1948-008-01,1948-008-01-01,1948-008-01-01-01-07,11/22/48,1,335 U.S. 355,69 S. Ct. 112,93 L. Ed. 2d 61,1948 U.S. LEXIS 2796,1301,Vinson,13,UNITED STATES v. URBUTEIT,10/13/48,NA,27,NA,181,NA,1,NA,NA,0,57,12,25,NA,0,2,3,1,1,3,0,1,0,0,80170,8,2,0,4,NA,3,332,,81,87,1,5,4,85,1,1,2,2,NA,NA,3
4870,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-066,1948-066-01,1948-066-01-01,1948-066-01-01-01-07,4/18/49,2,336 U.S. 681,69 S. Ct. 754,93 L. Ed. 2d 971,1949 U.S. LEXIS 2535,1301,Vinson,542,FOUNTAIN v. FILSON ET UX.,NA,NA,195,NA,195,NA,1,NA,NA,0,55,10,32,NA,0,12,3,1,1,3,0,1,0,0,10330,1,2,0,3,NA,NA,NA,,NA,NA,1,9,0,85,1,1,2,2,NA,NA,3
4871,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-120,1948-120-02,1948-120-02-01,1948-120-02-01-01-07,6/27/49,1,338 U.S. 96,69 S. Ct. 1377,93 L. Ed. 2d 1836,1949 U.S. LEXIS 2985,1301,Vinson,266,SECURITIES AND EXCHANGE COMMISSION v. CENTRAL-ILLINOIS SECURITIES CORP. ET AL.,1/12/49,NA,185,NA,219,NA,1,105,NA,0,54,9,23,NA,0,10,8,1,1,4,0,1,0,0,80120,8,2,0,4,NA,6,600,15 U.S.C. Œ_ 79,85,87,1,7,0,85,1,2,2,2,NA,NA,3
4872,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-116,1948-116-01,1948-116-01-01,1948-116-01-01-01-07,6/27/49,7,338 U.S. 62,69 S. Ct. 1352,93 L. Ed. 2d 1810,1949 U.S. LEXIS 2081,1301,Vinson,107,TURNER v. PENNSYLVANIA,11/16/48,NA,126,NA,28,45,1,NA,NA,0,302,45,300,45,0,11,2,1,1,3,0,1,0,0,10010,1,2,0,2,NA,2,230,,80,78,1,5,4,85,1,1,2,2,NA,NA,3
4873,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-044,1948-044-02,1948-044-02-01,1948-044-02-01-01-07,2/28/49,1,336 U.S. 271,69 S. Ct. 535,93 L. Ed. 2d 672,1949 U.S. LEXIS 3041,1301,Vinson,185,"GRAVER TANK & MFG. CO., INC. ET AL. v. LINDE AIR PRODUCTS CO.",1/5/49,NA,184,NA,172,NA,1,NA,NA,0,68,18,27,NA,0,12,6,2,1,6,0,1,0,0,80180,8,1,0,4,NA,6,600,35 U.S.C. Œ_ 31,84,87,1,9,0,85,1,1,1,2,NA,NA,3
4874,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-024,1948-024-01,1948-024-01-01,1948-024-01-01-01-07,1/17/49,1,335 U.S. 632,69 S. Ct. 322,93 L. Ed. 2d 288,1949 U.S. LEXIS 2950,1301,Vinson,5,COMMISSIONER OF INTERNAL REVENUE v. ESTATE OF CHURCH,10/24/47,10/12/48,369,NA,240,NA,1,69,NA,0,9,NA,23,NA,1,2,2,1,1,3,0,1,1,0,120010,12,2,0,4,NA,3,345,,78,80,1,6,3,85,1,1,2,2,NA,NA,3
4875,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-020,1948-020-03,1948-020-03-01,1948-020-03-01-01-07,1/3/49,1,335 U.S. 560,69 S. Ct. 269,93 L. Ed. 2d 235,1949 U.S. LEXIS 3052,1301,Vinson,8,JUNGERSEN v. OSTBY & BARTON CO. ET AL.,11/10/48,NA,172,NA,184,NA,1,NA,NA,0,96,37,22,NA,0,2,9,2,1,3,0,1,0,0,80180,8,2,0,7,NA,NA,NA,,79,87,1,6,3,85,1,1,2,2,NA,NA,3
4876,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-017,1948-017-01,1948-017-01-01,1948-017-01-01-01-07,1/3/49,1,335 U.S. 520,69 S. Ct. 275,93 L. Ed. 2d 208,1949 U.S. LEXIS 2884,1301,Vinson,54,"CORAY, ANCILLARY ADMINISTRATOR, v. SOUTHERN PACIFIC CO.",12/6/48,NA,145,NA,231,NA,1,NA,NA,0,302,52,300,52,0,10,2,1,1,4,0,1,0,0,80070,8,2,0,4,NA,6,600,45 U.S.C. Œ_ 1,78,87,1,9,0,85,1,1,2,2,NA,NA,3
4877,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-030,1948-030-01,1948-030-01-01,1948-030-01-01-01-07,1/31/49,7,336 U.S. 77,69 S. Ct. 448,93 L. Ed. 2d 513,1949 U.S. LEXIS 3034,1301,Vinson,9,"KOVACS v. COOPER, JUDGE",10/11/48,NA,218,NA,16,35,1,NA,NA,0,302,35,300,35,1,11,2,1,1,2,0,0,0,0,30150,3,1,0,2,NA,2,200,,79,87,1,5,4,85,2,2,2,1,NA,NA,3
4878,1948,WBRutledge,FFrankfurter,1,0,0,0,1948-105,1948-105-01,1948-105-01-01,1948-105-01-01-01-07,6/20/49,7,337 U.S. 662,69 S. Ct. 1264,93 L. Ed. 2d 1613,1949 U.S. LEXIS 2952,1301,Vinson,287,"INTERSTATE OIL PIPE LINE CO. v. STONE, CHAIRMAN STATE TAX COMMISSION",1/13/49,NA,209,NA,19,29,2,117,29,0,302,29,300,29,0,1,2,2,1,2,0,0,0,0,80100,8,2,0,2,NA,1,111,,85,78,1,5,4,85,5,2,2,2,NA,NA,3
