"","term","medianJJ","lib_median","lib_court","caseId","docketId","caseIssuesId","voteId","dateDecision","decisionType","usCite","sctCite","ledCite","lexisCite","naturalCourt","chief","docket","caseName","dateArgument","dateRearg","petitioner","petitionerState","respondent","respondentState","jurisdiction","adminAction","adminActionState","threeJudgeFdc","caseOrigin","caseOriginState","caseSource","caseSourceState","lcDisagreement","certReason","lcDisposition","lcDispositionDirection","declarationUncon","caseDisposition","caseDispositionUnusual","partyWinning","precedentAlteration","voteUnclear","issue","issueArea","decisionDirection","decisionDirectionDissent","authorityDecision1","authorityDecision2","lawType","lawSupp","lawMinor","majOpinWriter","majOpinAssigner","splitVote","majVotes","minVotes","_merge"
"7263",1988,"BRWhite",0,0,"1988-058","1988-058-01","1988-058-01-01","1988-058-01-01-01",1989-03-22,1,"489 U.S. 726","109 S. Ct. 1455","103 L. Ed. 2d 753","1989 U.S. LEXIS 1576",1603,"Rehnquist","87-1168","COMMISSIONER OF INTERNAL REVENUE v. CLARK ET UX.",1988-11-07,NA,369,NA,240,NA,1,69,NA,0,9,NA,24,NA,0,2,2,1,1,2,0,0,0,0,120010,12,1,0,4,NA,3,345,"",103,102,1,8,1,3
"7264",1988,"BRWhite",0,0,"1988-027","1988-027-01","1988-027-01-01","1988-027-01-01-01",1989-01-23,1,"488 U.S. 563","109 S. Ct. 757","102 L. Ed. 2d 927","1989 U.S. LEXIS 577",1603,"Rehnquist","87-1190","UNITED STATES v. BROCE et al.",1988-10-04,NA,27,NA,126,NA,1,NA,NA,0,72,NA,30,NA,1,12,2,2,1,3,0,1,0,0,10170,1,1,0,1,NA,2,206,"",106,102,1,6,3,3
"7265",1988,"BRWhite",0,0,"1988-035","1988-035-01","1988-035-01-01","1988-035-01-01-01",1989-02-21,1,"489 U.S. 169","109 S. Ct. 987","103 L. Ed. 2d 146","1989 U.S. LEXIS 601",1603,"Rehnquist","87-1201","OSTERNECK et al. v. ERNST & WHINNEY",1988-11-29,NA,237,NA,216,NA,1,NA,NA,0,60,NA,31,NA,0,2,9,1,1,2,0,0,0,0,90110,9,1,0,4,NA,4,400,"",106,102,1,9,0,3
"7266",1988,"BRWhite",0,0,"1988-033","1988-033-01","1988-033-01-01","1988-033-01-01-01",1989-02-21,1,"489 U.S. 121","109 S. Ct. 959","103 L. Ed. 2d 99","1989 U.S. LEXIS 596",1603,"Rehnquist","87-1206","MESA et al. v. CALIFORNIA",1988-12-06,NA,8,60,28,6,1,NA,NA,0,50,NA,29,NA,1,2,1,1,1,2,0,0,0,0,90020,9,1,0,4,NA,6,600,"28 U.S.C. § 1442",104,102,1,9,0,3
"7267",1988,"BRWhite",0,0,"1988-112","1988-112-01","1988-112-01-01","1988-112-01-01-01",1989-06-15,1,"491 U.S. 58","109 S. Ct. 2304","105 L. Ed. 2d 45","1989 U.S. LEXIS 2975",1603,"Rehnquist","87-1207","WILL v. MICHIGAN DEPARTMENT OF STATE POLICE et al.",1988-12-05,NA,8,27,7,27,1,117,27,0,302,27,300,27,0,5,6,1,1,2,0,0,0,0,20400,2,1,0,4,NA,3,314,"",95,102,1,5,4,3
"7268",1988,"BRWhite",0,0,"1988-045","1988-045-01","1988-045-01-01","1988-045-01-01-01",1989-02-28,1,"489 U.S. 401","109 S. Ct. 1211","103 L. Ed. 2d 435","1989 U.S. LEXIS 1198",1603,"Rehnquist","87-121","DUGGER, SECRETARY, FLORIDA DEPARTMENT OF CORRECTIONS, et al. v. ADAMS",1988-11-01,NA,28,12,126,NA,1,NA,NA,0,56,NA,31,NA,0,2,3,2,1,3,0,1,0,0,10020,1,1,0,3,7,NA,NA,"",95,102,1,5,4,3
"7269",1988,"BRWhite",0,0,"1988-028","1988-028-01","1988-028-01-01","1988-028-01-01-01",1989-01-23,6,"488 U.S. 590","109 S. Ct. 858","102 L. Ed. 2d 951","1989 U.S. LEXIS 501",1603,"Rehnquist","87-1224","MARK H. ORING v. STATE BAR OF CALIFORNIA",1989-01-10,NA,111,NA,4,6,2,117,6,0,302,6,300,6,0,1,NA,1,1,9,0,0,0,0,90160,9,1,0,3,NA,NA,NA,"",NA,102,1,9,0,3
"7270",1988,"BRWhite",0,0,"1988-111","1988-111-01","1988-111-01-01","1988-111-01-01-01",1989-06-15,1,"491 U.S. 1","109 S. Ct. 2273","105 L. Ed. 2d 1","1989 U.S. LEXIS 2970",1603,"Rehnquist","87-1241","PENNSYLVANIA v. UNION GAS CO.",1988-10-31,NA,28,45,132,NA,1,33,NA,0,109,NA,23,NA,1,12,4,2,1,2,1,0,0,0,100090,10,2,0,4,NA,6,600,"42 U.S.C. § 9601",92,92,1,5,4,3
"7271",1988,"BRWhite",0,0,"1988-029","1988-029-01","1988-029-01-01","1988-029-01-01-01",1989-02-21,7,"489 U.S. 1","109 S. Ct. 890","103 L. Ed. 2d 1","1989 U.S. LEXIS 662",1603,"Rehnquist","87-1245","TEXAS MONTHLY, INC. v. BULLOCK, COMPTROLLER OF PUBLIC ACCOUNTS OF STATE OF TEXAS, et al.",1988-11-01,NA,220,NA,28,51,2,NA,NA,0,302,51,301,51,1,1,3,1,3,4,0,1,0,0,30170,3,2,0,2,NA,2,203,"",92,92,1,6,3,3
"7272",1988,"BRWhite",0,0,"1988-143","1988-143-01","1988-143-01-01","1988-143-01-01-01",1989-06-26,1,"492 U.S. 229","109 S. Ct. 2893","106 L. Ed. 2d 195","1989 U.S. LEXIS 3239",1603,"Rehnquist","87-1252","H. J. INC. et al. v. NORTHWESTERN BELL TELEPHONE CO. et al.",1988-11-08,NA,134,NA,205,NA,1,117,28,0,83,NA,28,NA,0,2,2,2,1,4,0,1,0,0,10430,1,1,0,4,NA,3,362,"",92,102,1,9,0,3
"7273",1988,"BRWhite",0,0,"1988-038","1988-038-01","1988-038-01-01","1988-038-01-01-01",1989-02-22,1,"489 U.S. 214","109 S. Ct. 1013","103 L. Ed. 2d 271","1989 U.S. LEXIS 1042",1603,"Rehnquist","87-1269","EU, SECRETARY OF STATE OF CALIFORNIA, et al. v. SAN FRANCISCO COUNTY DEMOCRATIC CENTRAL COMMITTEE et al.",1988-12-05,NA,28,6,211,NA,2,NA,NA,0,156,NA,29,NA,0,1,2,2,3,2,0,0,0,0,30010,3,2,0,2,NA,2,200,"",98,92,1,8,0,3
"7274",1988,"BRWhite",0,0,"1988-005","1988-005-01","1988-005-01-01","1988-005-01-01-01",1988-11-14,1,"488 U.S. 33","109 S. Ct. 285","102 L. Ed. 2d 265","1988 U.S. LEXIS 5180",1603,"Rehnquist","87-1277","LOCKHART, A. L., DIRECTOR, ARKANSAS DEPARTMENT OF CORRECTION v. NELSON, JOHNNY LEE",1988-10-03,NA,28,5,126,NA,1,NA,NA,0,46,NA,28,NA,0,11,2,2,1,3,0,1,0,0,10170,1,1,0,2,NA,2,206,"",102,102,1,6,3,3
"7275",1988,"BRWhite",0,0,"1988-066","1988-066-01","1988-066-01-01","1988-066-01-01-01",1989-04-03,1,"490 U.S. 1","109 S. Ct. 1581","104 L. Ed. 2d 1","1989 U.S. LEXIS 1694",1603,"Rehnquist","87-1295","UNITED STATES v. SOKOLOW",1989-01-10,NA,27,NA,100,NA,2,NA,NA,0,63,NA,29,NA,1,1,3,2,1,4,0,1,0,0,10050,1,1,0,1,NA,2,205,"",102,102,1,7,2,3
"7276",1988,"BRWhite",0,0,"1988-021","1988-021-01","1988-021-01-01","1988-021-01-01-01",1989-01-18,1,"488 U.S. 336","109 S. Ct. 633","102 L. Ed. 2d 688","1989 U.S. LEXIS 433",1603,"Rehnquist","87-1303","ALLEGHENY PITTSBURGH COAL CO. v. COUNTY COMMISSION OF WEBSTER COUNTY, WEST VIRGINIA",1988-12-07,NA,132,NA,5,57,1,117,57,0,302,57,300,57,0,11,3,2,3,4,0,1,0,0,80100,8,1,0,2,NA,2,231,"",102,102,1,9,0,3
"7277",1988,"BRWhite",0,0,"1988-021","1988-021-02","1988-021-02-01","1988-021-02-01-01",1989-01-18,1,"488 U.S. 336","109 S. Ct. 633","102 L. Ed. 2d 688","1989 U.S. LEXIS 433",1603,"Rehnquist","87-1310","EAST KENTUCKY ENERGY CORP. et al. v. COUNTY COMMISSION OF WEBSTER COUNTY, WEST VIRGINIA",1988-12-07,NA,132,NA,5,57,1,117,57,0,302,57,300,57,0,11,3,2,3,4,0,1,0,0,80100,8,1,0,2,NA,2,231,"",102,102,1,9,0,3
"7278",1988,"BRWhite",0,0,"1988-047","1988-047-01","1988-047-01-01","1988-047-01-01-01",1989-03-06,1,"489 U.S. 468","109 S. Ct. 1248","103 L. Ed. 2d 488","1989 U.S. LEXIS 1273",1603,"Rehnquist","87-1318","VOLT INFORMATION SCIENCES, INC. v. BOARD OF TRUSTEES OF LELAND STANFORD JUNIOR UNIVERSITY",1988-11-30,NA,120,NA,232,NA,2,NA,NA,0,302,6,301,6,0,1,2,1,1,2,0,0,0,0,100030,10,1,0,4,NA,6,600,"9 U.S.C. § 1",102,102,1,6,2,3
"7279",1988,"BRWhite",0,0,"1988-076","1988-076-01","1988-076-01-01","1988-076-01-01-01",1989-04-25,1,"490 U.S. 163","109 S. Ct. 1698","104 L. Ed. 2d 209","1989 U.S. LEXIS 2133",1603,"Rehnquist","87-1327","COTTON PETROLEUM CORP. et al. v. NEW MEXICO et al.",1988-11-30,NA,198,NA,28,36,2,NA,NA,0,302,36,301,36,0,1,2,1,1,2,0,0,0,0,20160,2,1,0,4,NA,6,600,"25 U.S.C. § 396",103,102,1,6,3,3
"7280",1988,"BRWhite",0,0,"1988-085","1988-085-01","1988-085-01-01","1988-085-01-01-01",1989-05-15,1,"490 U.S. 401","109 S. Ct. 1874","104 L. Ed. 2d 459","1989 U.S. LEXIS 2437",1603,"Rehnquist","87-1344","THORNBURGH, ATTORNEY GENERAL OF THE UNITED STATES, et al. v. ABBOTT et al.",1988-11-08,NA,1,NA,215,NA,1,36,NA,0,55,NA,32,NA,0,11,3,2,1,5,0,1,1,0,30010,3,1,0,1,NA,2,200,"",100,102,1,6,3,3
"7281",1988,"BRWhite",0,0,"1988-034","1988-034-01","1988-034-01-01","1988-034-01-01-01",1989-02-21,1,"489 U.S. 141","109 S. Ct. 971","103 L. Ed. 2d 118","1989 U.S. LEXIS 629",1603,"Rehnquist","87-1346","BONITO BOATS, INC. v. THUNDER CRAFT BOATS, INC.",1988-12-05,NA,116,NA,116,NA,1,NA,NA,0,302,12,300,12,1,5,2,2,3,2,0,0,0,0,100030,10,2,0,2,NA,1,148,"NA",104,102,1,9,0,3
"7282",1988,"BRWhite",0,0,"1988-024","1988-024-01","1988-024-01-01","1988-024-01-01-01",1989-01-23,1,"488 U.S. 428","109 S. Ct. 683","102 L. Ed. 2d 818","1989 U.S. LEXIS 581",1603,"Rehnquist","87-1372","ARGENTINE REPUBLIC v. AMERADA HESS SHIPPING CORP. et al.",1988-12-06,NA,24,NA,116,NA,1,NA,NA,0,96,NA,22,NA,1,12,4,2,1,3,0,1,0,0,90400,9,1,0,4,NA,6,600,"28 U.S.C. § 1330",102,102,1,9,0,3
"7283",1988,"BRWhite",0,0,"1988-059","1988-059-01","1988-059-01-01","1988-059-01-01-01",1989-03-22,1,"489 U.S. 749","109 S. Ct. 1468","103 L. Ed. 2d 774","1989 U.S. LEXIS 1574",1603,"Rehnquist","87-1379","UNITED STATES DEPARTMENT OF JUSTICE et al. v. REPORTERS COMMITTEE FOR FREEDOM OF THE PRESS et al.",1988-12-07,NA,327,NA,226,NA,1,35,NA,0,55,NA,32,NA,1,10,4,2,1,3,0,1,0,0,50040,5,1,0,4,NA,3,335,"",103,102,1,9,0,3
"7284",1988,"BRWhite",0,0,"1988-086","1988-086-01","1988-086-01-01","1988-086-01-01-01",1989-05-15,1,"490 U.S. 435","109 S. Ct. 1892","104 L. Ed. 2d 487","1989 U.S. LEXIS 2262",1603,"Rehnquist","87-1383","UNITED STATES v. HALPER",1989-01-17,NA,27,NA,126,NA,2,NA,NA,0,96,NA,96,NA,0,1,NA,2,1,5,0,0,0,0,10170,1,2,0,1,NA,2,206,"",100,102,1,9,0,3
"7285",1988,"BRWhite",0,0,"1988-097","1988-097-01","1988-097-01-01","1988-097-01-01-01",1989-06-05,1,"490 U.S. 642","109 S. Ct. 2115","104 L. Ed. 2d 733","1989 U.S. LEXIS 2794",1603,"Rehnquist","87-1387","WARDS COVE PACKING CO., INC., et al. v. ATONIO et al.",1989-01-18,NA,151,NA,182,NA,1,NA,NA,0,129,NA,29,NA,0,13,5,2,1,4,0,1,0,0,20060,2,1,0,4,NA,3,384,"",95,102,1,5,4,3
"7286",1988,"BRWhite",0,0,"1988-109","1988-109-01","1988-109-01-01","1988-109-01-01-01",1989-06-12,1,"490 U.S. 900","109 S. Ct. 2261","104 L. Ed. 2d 961","1989 U.S. LEXIS 2837",1603,"Rehnquist","87-1428","LORANCE et al. v. AT&T TECHNOLOGIES, INC., et al.",1989-03-20,NA,154,NA,151,NA,1,32,NA,0,66,NA,27,NA,1,2,2,1,1,2,0,0,0,0,20060,2,1,0,4,NA,3,384,"",105,102,1,5,3,3
"7287",1988,"BRWhite",0,0,"1988-050","1988-050-01","1988-050-01-01","1988-050-01-01-01",1989-03-06,1,"489 U.S. 538","109 S. Ct. 1289","103 L. Ed. 2d 550","1989 U.S. LEXIS 1222",1603,"Rehnquist","87-1437","BLANTON et al. v. CITY OF NORTH LAS VEGAS, NEVADA",1989-01-09,NA,100,NA,3,33,1,NA,NA,0,302,33,300,33,0,11,11,1,1,2,0,0,0,0,10580,1,1,0,2,NA,2,215,"",98,102,1,9,0,3
"7288",1988,"BRWhite",0,0,"1988-031","1988-031-01","1988-031-01-01","1988-031-01-01-01",1989-02-21,1,"489 U.S. 87","109 S. Ct. 939","103 L. Ed. 2d 67","1989 U.S. LEXIS 595",1603,"Rehnquist","87-1485","BLANCHARD v. BERGERON et al.",1988-11-28,NA,208,NA,8,22,1,NA,NA,0,77,NA,25,NA,0,2,10,1,1,4,0,1,0,0,60010,6,2,0,4,NA,3,328,"",95,102,1,9,0,3
"7289",1988,"BRWhite",0,0,"1988-080","1988-080-01","1988-080-01-01","1988-080-01-01-01",1989-05-01,1,"490 U.S. 296","109 S. Ct. 1814","104 L. Ed. 2d 318","1989 U.S. LEXIS 2232",1603,"Rehnquist","87-1490","MALLARD v. UNITED STATES DISTRICT COURT FOR THE SOUTHERN DISTRICT OF IOWA et al.",1989-02-28,NA,111,NA,6,60,1,NA,NA,0,71,NA,28,NA,0,2,9,2,1,4,0,1,0,0,20320,2,1,0,4,NA,6,600,"28 U.S.C. § 1915",92,102,1,5,4,3
"7290",1988,"BRWhite",0,0,"1988-037","1988-037-01","1988-037-01-01","1988-037-01-01-01",1989-02-22,1,"489 U.S. 189","109 S. Ct. 998","103 L. Ed. 2d 249","1989 U.S. LEXIS 1039",1603,"Rehnquist","87-154","DESHANEY, A MINOR, BY HIS GUARDIAN AD LITEM, et al. v. WINNEBAGO COUNTY DEPARTMENT OF SOCIAL SERVICES et al.",1988-11-02,NA,175,NA,5,58,1,117,58,0,132,NA,27,NA,0,3,2,1,1,2,0,0,0,0,20170,2,1,0,2,NA,2,230,"",102,102,1,6,3,3
"7291",1988,"BRWhite",0,0,"1988-054","1988-054-01","1988-054-01-01","1988-054-01-01-01",1989-03-21,1,"489 U.S. 602","109 S. Ct. 1402","103 L. Ed. 2d 639","1989 U.S. LEXIS 1568",1603,"Rehnquist","87-1555","SKINNER, SECRETARY OF TRANSPORTATION, et al. v. RAILWAY LABOR EXECUTIVES' ASSOCIATION et al.",1988-11-02,NA,329,NA,151,NA,1,53,NA,0,50,NA,29,NA,1,11,3,2,1,3,0,1,0,0,10050,1,1,0,1,5,2,205,"",106,102,1,7,2,3
"7292",1988,"BRWhite",0,0,"1988-126","1988-126-01","1988-126-01-01","1988-126-01-01-01",1989-06-21,1,"491 U.S. 490","109 S. Ct. 2584","105 L. Ed. 2d 415","1989 U.S. LEXIS 3121",1603,"Rehnquist","87-1589","PITTSBURGH & LAKE ERIE RAILROAD CO. v. RAILWAY LABOR EXECUTIVES' ASSOCIATION",1989-03-29,NA,231,NA,249,NA,1,66,NA,0,111,NA,23,NA,1,12,4,2,1,5,0,1,0,0,70070,7,1,0,4,NA,3,363,"",95,102,1,5,4,3
"7293",1988,"BRWhite",0,0,"1988-042","1988-042-01","1988-042-01-01","1988-042-01-01-01",1989-02-22,1,"489 U.S. 346","109 S. Ct. 1056","103 L. Ed. 2d 380","1989 U.S. LEXIS 1040",1603,"Rehnquist","87-1602","CASTILLE, DISTRICT ATTORNEY OF PHILADELPHIA COUNTY, et al. v. PEOPLES",1988-12-06,NA,28,45,126,NA,1,NA,NA,0,109,NA,23,NA,0,11,4,2,1,4,0,1,0,0,10020,1,1,0,4,NA,3,341,"",105,102,1,9,0,3
"7294",1988,"BRWhite",0,0,"1988-102","1988-102-01","1988-102-01-01","1988-102-01-01-01",1989-06-12,1,"490 U.S. 755","109 S. Ct. 2180","104 L. Ed. 2d 835","1989 U.S. LEXIS 2849",1603,"Rehnquist","87-1614","MARTIN et al. v. WILKS et al.",1989-01-18,NA,10,1,8,1,1,NA,NA,0,42,NA,31,NA,1,2,5,1,1,2,0,0,0,0,20070,2,1,0,4,NA,4,400,"",102,102,1,5,4,3
"7295",1988,"BRWhite",0,0,"1988-098","1988-098-02","1988-098-02-01","1988-098-02-01-01",1989-06-05,1,"490 U.S. 680","109 S. Ct. 2136","104 L. Ed. 2d 766","1989 U.S. LEXIS 2773",1603,"Rehnquist","87-1616","GRAHAM et al. v. COMMISSIONER OF INTERNAL REVENUE",1988-11-28,NA,240,NA,369,NA,1,69,NA,0,9,NA,29,NA,0,2,2,2,1,2,0,0,0,0,120020,12,2,0,4,NA,3,345,"",98,102,1,5,2,3
"7296",1988,"BRWhite",0,0,"1988-148","1988-148-01","1988-148-01-01","1988-148-01-01-01",1989-06-29,7,"492 U.S. 408","109 S. Ct. 2994","106 L. Ed. 2d 343","1989 U.S. LEXIS 3288",1603,"Rehnquist","87-1622","PHILIP BRENDALE v. CONFEDERATED TRIBES AND BANDS OF THE YAKIMA INDIAN NATION et al. ",1989-01-10,NA,195,NA,170,NA,1,117,56,0,128,NA,29,NA,0,12,2,2,1,2,0,0,0,0,20160,2,2,0,7,4,6,600,"12 Stat. 951",103,92,1,5,4,3
"7297",1988,"BRWhite",0,0,"1988-102","1988-102-02","1988-102-02-01","1988-102-02-01-01",1989-06-12,1,"490 U.S. 755","109 S. Ct. 2180","104 L. Ed. 2d 835","1989 U.S. LEXIS 2849",1603,"Rehnquist","87-1639","PERSONNEL BOARD OF JEFFERSON COUNTY, ALABAMA, et al. v. WILKS et al.",1989-01-18,NA,5,1,8,1,1,NA,NA,0,42,NA,31,NA,1,2,5,1,1,2,0,0,0,0,20070,2,1,0,4,NA,4,400,"",102,102,1,5,4,3
"7298",1988,"BRWhite",0,0,"1988-129","1988-129-01","1988-129-01-01","1988-129-01-01-01",1989-06-21,7,"491 U.S. 576","109 S. Ct. 2633","105 L. Ed. 2d 493","1989 U.S. LEXIS 3116",1603,"Rehnquist","87-1651","MASSACHUSETTS v. OAKES",1989-01-17,NA,28,26,100,NA,1,NA,NA,0,302,26,300,26,1,11,3,2,1,5,0,1,0,0,30190,3,1,0,2,NA,2,200,"",104,102,1,6,3,3
"7299",1988,"BRWhite",0,0,"1988-095","1988-095-01","1988-095-01-01","1988-095-01-01-01",1989-05-30,1,"490 U.S. 605","109 S. Ct. 2037","104 L. Ed. 2d 696","1989 U.S. LEXIS 2652",1603,"Rehnquist","87-1661","ASARCO INC. et al. v. KADISH et al.",1989-02-27,NA,241,NA,25,4,1,NA,NA,0,302,4,300,4,1,12,4,2,1,2,0,0,0,0,90260,9,2,0,1,NA,1,139,"",106,92,1,6,2,3
"7300",1988,"BRWhite",0,0,"1988-102","1988-102-03","1988-102-03-01","1988-102-03-01-01",1989-06-12,1,"490 U.S. 755","109 S. Ct. 2180","104 L. Ed. 2d 835","1989 U.S. LEXIS 2849",1603,"Rehnquist","87-1668","ARRINGTON et al. v. WILKS et al.",1989-01-18,NA,3,1,8,1,1,NA,NA,0,42,NA,31,NA,1,2,5,1,1,2,0,0,0,0,20070,2,1,0,4,NA,4,400,"",102,102,1,5,4,3
"7301",1988,"BRWhite",0,0,"1988-148","1988-148-02","1988-148-02-01","1988-148-02-01-01",1989-06-29,7,"492 U.S. 408","109 S. Ct. 2994","106 L. Ed. 2d 343","1989 U.S. LEXIS 3288",1603,"Rehnquist","87-1697","WILKINSON v. CONFEDERATED TRIBES AND BANDS OF THE YAKIMA INDIAN NATION",1989-01-10,NA,195,NA,170,NA,1,117,56,0,128,NA,29,NA,0,12,4,2,1,3,0,1,0,0,20160,2,1,0,7,4,6,600,"12 Stat. 951",95,102,1,6,3,3
"7302",1988,"BRWhite",0,0,"1988-082","1988-082-01","1988-082-01-01","1988-082-01-01-01",1989-05-01,1,"490 U.S. 332","109 S. Ct. 1835","104 L. Ed. 2d 351","1989 U.S. LEXIS 2160",1603,"Rehnquist","87-1703","ROBERTSON, CHIEF OF THE FOREST SERVICE, et al. v. METHOW VALLEY CITIZENS COUNCIL et al.",1989-01-09,NA,410,NA,150,NA,1,110,NA,0,108,NA,29,NA,0,12,3,2,1,4,0,1,0,0,80130,8,1,0,4,5,3,354,"",103,102,1,9,0,3
"7303",1988,"BRWhite",0,0,"1988-083","1988-083-01","1988-083-01-01","1988-083-01-01-01",1989-05-01,1,"490 U.S. 360","109 S. Ct. 1851","104 L. Ed. 2d 377","1989 U.S. LEXIS 2150",1603,"Rehnquist","87-1704","MARSH, SECRETARY OF THE ARMY, et al. v. OREGON NATURAL RESOURCES COUNCIL et al.",1989-01-09,NA,306,NA,150,NA,1,6,NA,0,108,NA,29,NA,1,12,3,2,1,4,0,1,0,0,80130,8,1,0,4,5,3,354,"",103,102,1,9,0,3
"7304",1988,"BRWhite",0,0,"1988-148","1988-148-03","1988-148-03-01","1988-148-03-01-01",1989-06-29,7,"492 U.S. 408","109 S. Ct. 2994","106 L. Ed. 2d 343","1989 U.S. LEXIS 3288",1603,"Rehnquist","87-1711","COUNTY OF YAKIMA et al. v. CONFEDERATED TRIBES AND BANDS OF THE YAKIMA INDIAN NATION",1989-01-10,NA,5,56,170,NA,1,117,56,0,128,NA,29,NA,0,12,4,2,1,3,0,1,0,0,20160,2,1,0,7,4,6,600,"12 Stat. 951",95,102,1,6,3,3
"7305",1988,"BRWhite",0,0,"1988-137","1988-137-01","1988-137-01-01","1988-137-01-01-01",1989-06-23,1,"492 U.S. 33","109 S. Ct. 2782","106 L. Ed. 2d 26","1989 U.S. LEXIS 3139",1603,"Rehnquist","87-1716","GRANFINANCIERA, S. A., et al. v. NORDBERG, CREDITOR TRUSTEE FOR THE ESTATE OF CHASE & SANBORN CORP., FKA, GENERAL COFFEE CORP.",1989-01-09,NA,135,NA,114,NA,1,NA,NA,0,58,NA,31,NA,0,11,2,1,1,4,0,1,0,0,10580,1,2,0,1,NA,2,218,"",92,102,1,6,3,3
"7306",1988,"BRWhite",0,0,"1988-131","1988-131-01","1988-131-01-01","1988-131-01-01-01",1989-06-22,1,"491 U.S. 617","109 S. Ct. 2646","105 L. Ed. 2d 528","1989 U.S. LEXIS 3124",1603,"Rehnquist","87-1729","CAPLIN & DRYSDALE, CHARTERED v. UNITED STATES",1989-03-21,NA,111,NA,27,NA,1,NA,NA,0,126,NA,24,NA,1,2,3,1,1,2,0,0,0,0,10120,1,1,0,4,1,6,600,"21 U.S.C. § 853",95,102,1,5,4,3
"7307",1988,"BRWhite",0,0,"1988-060","1988-060-01","1988-060-01-01","1988-060-01-01-01",1989-03-28,1,"489 U.S. 782","109 S. Ct. 1486","103 L. Ed. 2d 866","1989 U.S. LEXIS 1668",1603,"Rehnquist","87-1759","TEXAS STATE TEACHERS ASSOCIATION et al. v. GARLAND INDEPENDENT SCHOOL DISTRICT et al.",1989-03-01,NA,8,51,21,51,1,NA,NA,0,120,NA,25,NA,1,3,2,1,1,4,0,1,0,0,60010,6,2,0,4,NA,3,328,"",104,102,1,9,0,3
"7308",1988,"BRWhite",0,0,"1988-087","1988-087-01","1988-087-01-01","1988-087-01-01-01",1989-05-15,1,"490 U.S. 454","109 S. Ct. 1904","104 L. Ed. 2d 506","1989 U.S. LEXIS 2466",1603,"Rehnquist","87-1815","KENTUCKY DEPARTMENT OF CORRECTIONS et al. v. THOMPSON et al.",1989-01-18,NA,7,21,215,NA,1,117,21,0,74,NA,26,NA,0,10,12,2,1,3,0,1,0,0,40040,4,1,0,2,NA,2,230,"",100,102,1,6,3,3
"7309",1988,"BRWhite",0,0,"1988-091","1988-091-01","1988-091-01-01","1988-091-01-01-01",1989-05-22,1,"490 U.S. 504","109 S. Ct. 1981","104 L. Ed. 2d 557","1989 U.S. LEXIS 2567",1603,"Rehnquist","87-1816","GREEN v. BOCK LAUNDRY MACHINE CO.",1989-01-18,NA,145,NA,151,NA,1,NA,NA,0,110,NA,23,NA,1,2,2,1,1,2,0,0,0,0,90110,9,1,0,4,NA,4,402,"",103,102,1,6,3,3
"7310",1988,"BRWhite",0,0,"1988-067","1988-067-01","1988-067-01-01","1988-067-01-01-01",1989-04-03,1,"490 U.S. 19","109 S. Ct. 1591","104 L. Ed. 2d 18","1989 U.S. LEXIS 1751",1603,"Rehnquist","87-1848","CITY OF DALLAS et al. v. STANGLIN, INDIVIDUALLY AND DBA TWILIGHT SKATING RINK",1989-03-01,NA,3,51,109,NA,1,NA,NA,0,302,51,301,51,0,12,6,2,1,4,0,1,0,0,30010,3,1,0,2,NA,2,201,"",102,102,1,9,0,3
"7311",1988,"BRWhite",0,0,"1988-116","1988-116-01","1988-116-01-01","1988-116-01-01-01",1989-06-15,1,"491 U.S. 223","109 S. Ct. 2397","105 L. Ed. 2d 181","1989 U.S. LEXIS 2972",1603,"Rehnquist","87-1855","DELLMUTH, ACTING SECRETARY OF EDUCATION OF PENNSYLVANIA v. MUTH et al.",1989-02-28,NA,19,45,164,NA,1,117,45,0,109,NA,23,NA,0,2,2,2,1,4,0,1,0,0,20210,2,1,0,4,NA,3,340,"",106,102,1,5,4,3
"7312",1988,"BRWhite",0,0,"1988-072","1988-072-01","1988-072-01-01","1988-072-01-01-01",1989-04-18,1,"490 U.S. 93","109 S. Ct. 1661","104 L. Ed. 2d 86","1989 U.S. LEXIS 2024",1603,"Rehnquist","87-1862","CALIFORNIA et al. v. ARC AMERICA CORP. et al.",1989-02-27,NA,28,6,123,NA,2,NA,NA,0,45,NA,29,NA,0,1,2,2,1,3,0,1,0,0,100030,10,1,0,7,NA,NA,NA,"",95,102,1,7,0,3
"7313",1988,"BRWhite",0,0,"1988-070","1988-070-01","1988-070-01-01","1988-070-01-01-01",1989-04-03,1,"490 U.S. 82","109 S. Ct. 1626","104 L. Ed. 2d 73","1989 U.S. LEXIS 1740",1603,"Rehnquist","87-1865","FEDERAL SAVINGS AND LOAN INSURANCE CORPORATION, AS RECEIVER FOR MANNING SAVINGS AND LOAN ASSOCIATION v. TICKTIN et al.",1989-02-27,NA,356,NA,185,NA,1,46,NA,0,66,NA,27,NA,0,10,3,1,1,3,0,1,0,0,90320,9,2,0,4,NA,6,600,"28 U.S.C. § 1345",103,102,1,9,0,3
"7314",1988,"BRWhite",0,0,"1988-099","1988-099-01","1988-099-01-01","1988-099-01-01-01",1989-06-05,1,"490 U.S. 714","109 S. Ct. 2156","104 L. Ed. 2d 796","1989 U.S. LEXIS 2709",1603,"Rehnquist","87-1868","MEAD CORP. v. TILLEY et al.",1989-02-22,NA,151,NA,230,NA,1,96,NA,0,127,NA,24,NA,0,3,3,2,1,4,0,1,0,0,80090,8,1,0,4,NA,3,323,"",98,102,1,8,1,3
